system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,NDI45,NDVI,NDVIre,NDWI,NDre1,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,VH,VH_VV_ratio,VV,WVP,label,.geo
1571,0.034833334,0.043653846,0.10322,0.0537,0.043422222,0.06428125,0.048815,0.10366087,0.19351111,0.216825,0.23861313,0.23260714,0.22263181,0.0,0.0,0.0,0.0,0.0,0.35970193,0.6603325,0.3942814,-0.57555336,0.302351,0.0,0.0,0.0,4.0E-4,0.0047,0.0068,0.00495,-14.051782,1.7486731,-8.035683,0.21665,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1572,0.035391666,0.035171427,0.10322667,0.05226111,0.050435714,0.074129626,0.058975,0.10514,0.19933704,0.230984,0.21502106,0.245875,0.25372142,0.0,0.0,0.0,1.0E-4,0.0,0.28129664,0.56951934,0.34320557,-0.48725954,0.3093732,0.0,0.0,0.0,4.0E-4,0.0051,0.00715,0.00606,-13.927695,1.81749,-7.6631484,0.216,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1573,0.034791667,0.02576,0.104777776,0.046042856,0.0333625,0.05948889,0.038245454,0.10306471,0.2494,0.285975,0.2883,0.30963334,0.3,0.0,0.0,0.0,0.0,0.0,0.458702,0.76575726,0.4733061,-0.6579023,0.41517717,0.0,0.0,0.0,4.0E-4,0.0036,0.0060625,0.0038285714,-14.18459,1.6757243,-8.464752,0.229275,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1574,0.034311112,0.039244853,0.11552222,0.05248387,0.035166666,0.06057143,0.040788237,0.09574706,0.20954166,0.240375,0.25965333,0.25964,0.22306111,0.0,0.0,0.0,0.0,0.0,0.40252465,0.7284781,0.46118763,-0.62169427,0.3727442,0.0,0.0,0.0,4.0E-4,0.0038333333,0.0060285716,0.004446154,-13.674605,1.6703999,-8.186426,0.2163,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1575,0.033589475,0.03812222,0.097207144,0.048315383,0.040225,0.061085716,0.040533334,0.09678,0.21445833,0.24312222,0.2531,0.26664445,0.2600577,0.0,0.0,0.0,0.0,0.0,0.40962276,0.72391874,0.44678175,-0.611149,0.37809715,0.0,0.0,0.0,4.0E-4,0.0041,0.0062,0.0041,-15.028512,1.4977654,-10.033956,0.2282,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1576,0.035383333,0.072375,0.0375,0.021473913,0.09150476,0.10774285,0.103205,0.10721875,0.08774286,0.09556667,0.0805375,0.08354445,0.08934706,0.0,0.0,0.0,0.0,0.0,0.01907459,-0.1233656,-0.1421058,0.14449386,-0.099896036,0.0,0.0,0.0,5.0E-4,0.00925,0.0109,0.010563636,-22.667273,1.3735366,-16.502853,0.2108,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1577,0.034854546,0.043409374,0.09125666,0.052612904,0.05892041,0.074574664,0.058844596,0.105075,0.1836293,0.20741923,0.19051035,0.21442702,0.26201916,0.0,0.0,0.0,0.0,0.0,0.28203097,0.52802545,0.28903782,-0.43735284,0.27209258,0.0,0.0,0.0,5.0E-4,0.0058,0.0076,0.0063,-14.020099,1.7610897,-7.961036,0.2058,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1578,0.034275,0.051655557,0.08316875,0.041862965,0.055418182,0.079286665,0.057915386,0.1102,0.1982421,0.2218,0.24609,0.23337,0.2485,0.0,0.0,0.0,0.0,0.0,0.31100434,0.61898446,0.38140276,-0.51264685,0.28544125,0.0,0.0,0.0,4.5E-4,0.0055857142,0.008,0.0059690475,-14.134715,1.768614,-7.9919724,0.24451667,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579,0.03358276,0.03565,0.096757144,0.0418,0.03556818,0.05850588,0.035423078,0.09761786,0.25119412,0.29436666,0.30674118,0.32261333,0.3087607,0.0,0.0,0.0,0.0,0.0,0.46748602,0.79294693,0.5171724,-0.67963666,0.4402838,0.0,0.0,0.0,4.0E-4,0.0041,0.0058,0.0035,-14.778226,1.5212225,-9.714704,0.21625714,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1580,0.03481,0.035881817,0.107453845,0.0485,0.04202941,0.0671,0.04324375,0.10534815,0.22962667,0.25996667,0.27133334,0.28308,0.27662858,0.0,0.0,0.0,0.0,0.0,0.41795278,0.7250674,0.4406513,-0.6034669,0.37100855,0.0,0.0,0.0,4.0E-4,0.0041,0.0065,0.0041,-13.4957075,1.6683738,-8.089139,0.216125,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1581,0.0341175,0.051415,0.095357694,0.052976742,0.058930557,0.07429804,0.058243662,0.10501429,0.19937392,0.23035227,0.198355,0.24631283,0.22267209,0.0,0.0,0.0,1.0E-4,0.0,0.286483,0.546033,0.3076802,-0.4549994,0.30999765,0.0,0.0,0.0,4.0E-4,0.006055556,0.0079,0.0064,-13.666131,1.711046,-7.987004,0.228575,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1582,0.034788888,0.043070372,0.10341667,0.045122415,0.04289118,0.058268,0.04277736,0.10487234,0.24529025,0.28450716,0.28506666,0.30859166,0.29309,0.0,0.0,0.0,0.0,0.0,0.4205561,0.73903835,0.462109,-0.6605761,0.40100774,0.0,0.0,0.0,4.0E-4,0.0043,0.00635,0.0041,-14.217646,1.724097,-8.24643,0.22106667,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
